system:index,mean,sampling_year,site_id,study_id,year,.geo
000000000000000004d3,295.2398681640625,1,1,Alexandra_Maria_Klein_Coffea_arabica_Indonesia_2000_2001,2050,"{""type"":""Point"",""coordinates"":[120.34847980827641,-1.4777773028193382]}"
000000000000000004d4,295.2398681640625,1,2,Alexandra_Maria_Klein_Coffea_arabica_Indonesia_2000_2001,2050,"{""type"":""Point"",""coordinates"":[120.34383342497871,-1.4133343743949383]}"
000000000000000004d5,295.2398681640625,1,3,Alexandra_Maria_Klein_Coffea_arabica_Indonesia_2000_2001,2050,"{""type"":""Point"",""coordinates"":[120.35635458073679,-1.4346979275419975]}"
000000000000000004d6,299.9603576660156,1,4,Alexandra_Maria_Klein_Coffea_arabica_Indonesia_2000_2001,2050,"{""type"":""Point"",""coordinates"":[120.35635458073679,-10.431732481957622]}"
000000000000000004d7,295.2398681640625,1,5,Alexandra_Maria_Klein_Coffea_arabica_Indonesia_2000_2001,2050,"{""type"":""Point"",""coordinates"":[120.3571483007243,-1.424401863209591]}"
000000000000000004d8,295.2398681640625,1,6,Alexandra_Maria_Klein_Coffea_arabica_Indonesia_2000_2001,2050,"{""type"":""Point"",""coordinates"":[120.3571483007243,-1.4062488628210126]}"
000000000000000004d9,295.2398681640625,1,7,Alexandra_Maria_Klein_Coffea_arabica_Indonesia_2000_2001,2050,"{""type"":""Point"",""coordinates"":[120.30586863860968,-1.4104181223059848]}"
000000000000000004da,295.2398681640625,1,8,Alexandra_Maria_Klein_Coffea_arabica_Indonesia_2000_2001,2050,"{""type"":""Point"",""coordinates"":[120.3120177389624,-1.4298018345853143]}"
000000000000000004db,295.2398681640625,1,9,Alexandra_Maria_Klein_Coffea_arabica_Indonesia_2000_2001,2050,"{""type"":""Point"",""coordinates"":[120.30700125027725,-1.4288342096567164]}"
000000000000000004dc,295.2398681640625,1,10,Alexandra_Maria_Klein_Coffea_arabica_Indonesia_2000_2001,2050,"{""type"":""Point"",""coordinates"":[120.34901490040284,-1.4045677817238635]}"
000000000000000004dd,295.2398681640625,1,11,Alexandra_Maria_Klein_Coffea_arabica_Indonesia_2000_2001,2050,"{""type"":""Point"",""coordinates"":[120.30701462758043,-1.4424344678697263]}"
000000000000000004de,295.2398681640625,1,12,Alexandra_Maria_Klein_Coffea_arabica_Indonesia_2000_2001,2050,"{""type"":""Point"",""coordinates"":[120.30833452149221,-1.4412483469895097]}"
000000000000000004df,295.2398681640625,1,13,Alexandra_Maria_Klein_Coffea_arabica_Indonesia_2000_2001,2050,"{""type"":""Point"",""coordinates"":[120.36121500088505,-1.4247853459001871]}"
000000000000000004e0,295.2398681640625,1,14,Alexandra_Maria_Klein_Coffea_arabica_Indonesia_2000_2001,2050,"{""type"":""Point"",""coordinates"":[120.3456349018043,-1.4130846647359454]}"
000000000000000004e1,295.2398681640625,1,15,Alexandra_Maria_Klein_Coffea_arabica_Indonesia_2000_2001,2050,"{""type"":""Point"",""coordinates"":[120.35015197117144,-1.410649995560764]}"
000000000000000004e2,295.2398681640625,1,16,Alexandra_Maria_Klein_Coffea_arabica_Indonesia_2000_2001,2050,"{""type"":""Point"",""coordinates"":[120.30706813679306,-1.438599640963763]}"
000000000000000004e3,295.2398681640625,1,17,Alexandra_Maria_Klein_Coffea_arabica_Indonesia_2000_2001,2050,"{""type"":""Point"",""coordinates"":[120.3136363926448,-1.462834855189241]}"
000000000000000004e4,295.2398681640625,1,18,Alexandra_Maria_Klein_Coffea_arabica_Indonesia_2000_2001,2050,"{""type"":""Point"",""coordinates"":[120.31234771244031,-1.461064592071023]}"
000000000000000004e5,295.2398681640625,1,19,Alexandra_Maria_Klein_Coffea_arabica_Indonesia_2000_2001,2050,"{""type"":""Point"",""coordinates"":[120.31520153711455,-1.3901336716138595]}"
000000000000000004e6,295.2398681640625,1,20,Alexandra_Maria_Klein_Coffea_arabica_Indonesia_2000_2001,2050,"{""type"":""Point"",""coordinates"":[120.32663021311453,-1.398498945190124]}"
000000000000000004e7,295.2398681640625,1,21,Alexandra_Maria_Klein_Coffea_arabica_Indonesia_2000_2001,2050,"{""type"":""Point"",""coordinates"":[120.34058274031075,-1.4024853815319043]}"
000000000000000004e8,295.2398681640625,1,22,Alexandra_Maria_Klein_Coffea_arabica_Indonesia_2000_2001,2050,"{""type"":""Point"",""coordinates"":[120.31196422974976,-1.4119654303715308]}"
000000000000000004e9,295.2398681640625,1,23,Alexandra_Maria_Klein_Coffea_arabica_Indonesia_2000_2001,2050,"{""type"":""Point"",""coordinates"":[120.32894894566232,-1.3980664123879394]}"
000000000000000004ea,295.2398681640625,1,24,Alexandra_Maria_Klein_Coffea_arabica_Indonesia_2000_2001,2050,"{""type"":""Point"",""coordinates"":[120.35943581956472,-1.42434835399695]}"
000000000000000004eb,295.2398681640625,1,1,Alexandra_Maria_Klein_Coffea_canephora_Indonesia_2000_2001,2050,"{""type"":""Point"",""coordinates"":[120.34847980827641,-1.4777773028193382]}"
000000000000000004ec,295.2398681640625,1,6,Alexandra_Maria_Klein_Coffea_canephora_Indonesia_2000_2001,2050,"{""type"":""Point"",""coordinates"":[120.3571483007243,-1.4062488628210126]}"
000000000000000004ed,295.2398681640625,1,7,Alexandra_Maria_Klein_Coffea_canephora_Indonesia_2000_2001,2050,"{""type"":""Point"",""coordinates"":[120.30586863860968,-1.4104181223059848]}"
000000000000000004ee,295.2398681640625,1,8,Alexandra_Maria_Klein_Coffea_canephora_Indonesia_2000_2001,2050,"{""type"":""Point"",""coordinates"":[120.3120177389624,-1.4298018345853143]}"
000000000000000004ef,295.2398681640625,1,9,Alexandra_Maria_Klein_Coffea_canephora_Indonesia_2000_2001,2050,"{""type"":""Point"",""coordinates"":[120.30700125027725,-1.4288342096567164]}"
000000000000000004f0,295.2398681640625,1,10,Alexandra_Maria_Klein_Coffea_canephora_Indonesia_2000_2001,2050,"{""type"":""Point"",""coordinates"":[120.34901490040284,-1.4045677817238635]}"
000000000000000004f1,295.2398681640625,1,12,Alexandra_Maria_Klein_Coffea_canephora_Indonesia_2000_2001,2050,"{""type"":""Point"",""coordinates"":[120.30833452149221,-1.4412483469895097]}"
000000000000000004f2,295.2398681640625,1,14,Alexandra_Maria_Klein_Coffea_canephora_Indonesia_2000_2001,2050,"{""type"":""Point"",""coordinates"":[120.3456349018043,-1.4130846647359454]}"
000000000000000004f3,295.2398681640625,1,16,Alexandra_Maria_Klein_Coffea_canephora_Indonesia_2000_2001,2050,"{""type"":""Point"",""coordinates"":[120.30706813679306,-1.438599640963763]}"
000000000000000004f4,295.2398681640625,1,18,Alexandra_Maria_Klein_Coffea_canephora_Indonesia_2000_2001,2050,"{""type"":""Point"",""coordinates"":[120.31234771244031,-1.461064592071023]}"
000000000000000004f5,295.2398681640625,1,19,Alexandra_Maria_Klein_Coffea_canephora_Indonesia_2000_2001,2050,"{""type"":""Point"",""coordinates"":[120.31520153711455,-1.3901336716138595]}"
000000000000000004f6,295.2398681640625,1,20,Alexandra_Maria_Klein_Coffea_canephora_Indonesia_2000_2001,2050,"{""type"":""Point"",""coordinates"":[120.32663021311453,-1.398498945190124]}"
000000000000000004f7,295.2398681640625,1,21,Alexandra_Maria_Klein_Coffea_canephora_Indonesia_2000_2001,2050,"{""type"":""Point"",""coordinates"":[120.34058274031075,-1.4024853815319043]}"
000000000000000004f8,295.2398681640625,1,23,Alexandra_Maria_Klein_Coffea_canephora_Indonesia_2000_2001,2050,"{""type"":""Point"",""coordinates"":[120.32894894566232,-1.3980664123879394]}"
000000000000000004f9,295.2398681640625,1,24,Alexandra_Maria_Klein_Coffea_canephora_Indonesia_2000_2001,2050,"{""type"":""Point"",""coordinates"":[120.35943581956472,-1.42434835399695]}"
00000000000000000509,284.61224365234375,1,COF2,Alice_Claßen_Coffea_arabica_Tanzania_2011_2012,2050,"{""type"":""Point"",""coordinates"":[37.26854678965422,-3.232179398590245]}"
0000000000000000050a,297.9057312011719,1,COF3,Alice_Claßen_Coffea_arabica_Tanzania_2011_2012,2050,"{""type"":""Point"",""coordinates"":[37.320597876251085,-3.2474651970014574]}"
0000000000000000050b,297.9057312011719,1,COF4,Alice_Claßen_Coffea_arabica_Tanzania_2011_2012,2050,"{""type"":""Point"",""coordinates"":[37.32214518431664,-3.2808549456896605]}"
0000000000000000050c,297.9057312011719,1,COF5,Alice_Claßen_Coffea_arabica_Tanzania_2011_2012,2050,"{""type"":""Point"",""coordinates"":[37.47067338130587,-3.2747994864590804]}"
0000000000000000050d,284.61224365234375,1,HOM1,Alice_Claßen_Coffea_arabica_Tanzania_2011_2012,2050,"{""type"":""Point"",""coordinates"":[37.25462993526641,-3.1859964889797063]}"
0000000000000000050e,297.9057312011719,1,HOM2,Alice_Claßen_Coffea_arabica_Tanzania_2011_2012,2050,"{""type"":""Point"",""coordinates"":[37.309200413958486,-3.2690338687969756]}"
0000000000000000050f,297.9057312011719,1,HOM4,Alice_Claßen_Coffea_arabica_Tanzania_2011_2012,2050,"{""type"":""Point"",""coordinates"":[37.49246946725511,-3.3371109645799333]}"
00000000000000000510,297.8369445800781,1,HOM5,Alice_Claßen_Coffea_arabica_Tanzania_2011_2012,2050,"{""type"":""Point"",""coordinates"":[37.60442857650503,-3.2729445004208477]}"
00000000000000000511,298.42205810546875,1,SUN1,Alice_Claßen_Coffea_arabica_Tanzania_2011_2012,2050,"{""type"":""Point"",""coordinates"":[37.19449449845965,-3.2781661077544317]}"
00000000000000000512,297.9057312011719,1,SUN2,Alice_Claßen_Coffea_arabica_Tanzania_2011_2012,2050,"{""type"":""Point"",""coordinates"":[37.27169491499795,-3.2351759144981607]}"
00000000000000000513,297.9057312011719,1,SUN3,Alice_Claßen_Coffea_arabica_Tanzania_2011_2012,2050,"{""type"":""Point"",""coordinates"":[37.329025577242106,-3.2492087055133547]}"
00000000000000000514,297.9057312011719,1,SUN4,Alice_Claßen_Coffea_arabica_Tanzania_2011_2012,2050,"{""type"":""Point"",""coordinates"":[37.32344724182424,-3.275414842404456]}"
000000000000000005c3,298.75213623046875,1,He1P0,Davi_L_Ramos_Phaseolus_vulgaris L_Brazil_2015_2016,2050,"{""type"":""Point"",""coordinates"":[-47.87733233803997,-16.1248942110457]}"
000000000000000005c4,298.75213623046875,1,He2P0,Davi_L_Ramos_Phaseolus_vulgaris L_Brazil_2015_2016,2050,"{""type"":""Point"",""coordinates"":[-47.88288837795256,-16.121563262558777]}"
000000000000000005c5,298.91510009765625,1,A1P1DF,Davi_L_Ramos_Phaseolus_vulgaris L_Brazil_2015_2016,2050,"{""type"":""Point"",""coordinates"":[-47.41177543345389,-15.918781183052275]}"
000000000000000005c6,298.91510009765625,1,A3P1DF,Davi_L_Ramos_Phaseolus_vulgaris L_Brazil_2015_2016,2050,"{""type"":""Point"",""coordinates"":[-47.43538637353189,-15.909617730387442]}"
000000000000000005c7,298.6984558105469,1,A1P0GO,Davi_L_Ramos_Phaseolus_vulgaris L_Brazil_2015_2016,2050,"{""type"":""Point"",""coordinates"":[-47.54621733021529,-16.21711733903307]}"
000000000000000005c8,298.6984558105469,1,A2P0GO,Davi_L_Ramos_Phaseolus_vulgaris L_Brazil_2015_2016,2050,"{""type"":""Point"",""coordinates"":[-47.54372023362535,-16.21100837058985]}"
000000000000000005c9,298.6984558105469,1,A3P0GO,Davi_L_Ramos_Phaseolus_vulgaris L_Brazil_2015_2016,2050,"{""type"":""Point"",""coordinates"":[-47.54149960130074,-16.20711557537019]}"
000000000000000005ca,298.7818908691406,1,J2P0,Davi_L_Ramos_Phaseolus_vulgaris L_Brazil_2015_2016,2050,"{""type"":""Point"",""coordinates"":[-47.60983086584374,-15.864059094924386]}"
000000000000000005cb,298.7818908691406,1,J1P0,Davi_L_Ramos_Phaseolus_vulgaris L_Brazil_2015_2016,2050,"{""type"":""Point"",""coordinates"":[-47.601496805974854,-15.86072814643746]}"
000000000000000005cc,298.7818908691406,1,W1P1NN,Davi_L_Ramos_Phaseolus_vulgaris L_Brazil_2015_2016,2050,"{""type"":""Point"",""coordinates"":[-47.55455139008418,-15.85517210652487]}"
000000000000000005cd,298.7818908691406,1,W1P0NN,Davi_L_Ramos_Phaseolus_vulgaris L_Brazil_2015_2016,2050,"{""type"":""Point"",""coordinates"":[-47.55650001724454,-15.854061790362561]}"
000000000000000005ce,298.7818908691406,1,W2P1N,Davi_L_Ramos_Phaseolus_vulgaris L_Brazil_2015_2016,2050,"{""type"":""Point"",""coordinates"":[-47.556500017244545,-15.858783978378163]}"
000000000000000005cf,298.7818908691406,1,W2P0N,Davi_L_Ramos_Phaseolus_vulgaris L_Brazil_2015_2016,2050,"{""type"":""Point"",""coordinates"":[-47.55816326193747,-15.857950126481164]}"
000000000000000005d0,298.7818908691406,1,W1P0S,Davi_L_Ramos_Phaseolus_vulgaris L_Brazil_2015_2016,2050,"{""type"":""Point"",""coordinates"":[-47.55788679767216,-15.871559302896282]}"
000000000000000005d1,298.7818908691406,1,W1P0NS,Davi_L_Ramos_Phaseolus_vulgaris L_Brazil_2015_2016,2050,"{""type"":""Point"",""coordinates"":[-47.55844418530384,-15.86434001829075]}"
000000000000000005d2,298.7818908691406,1,W1P1NS,Davi_L_Ramos_Phaseolus_vulgaris L_Brazil_2015_2016,2050,"{""type"":""Point"",""coordinates"":[-47.55510877771586,-15.861281074968089]}"
000000000000000005d3,298.7818908691406,1,W2P0S,Davi_L_Ramos_Phaseolus_vulgaris L_Brazil_2015_2016,2050,"{""type"":""Point"",""coordinates"":[-47.56121774615908,-15.868228354409357]}"
000000000000000005d4,298.7818908691406,1,L1P1,Davi_L_Ramos_Phaseolus_vulgaris L_Brazil_2015_2016,2050,"{""type"":""Point"",""coordinates"":[-47.57261074935064,-15.972116490752542]}"
000000000000000005d5,298.7818908691406,1,L1P0,Davi_L_Ramos_Phaseolus_vulgaris L_Brazil_2015_2016,2050,"{""type"":""Point"",""coordinates"":[-47.575941697837564,-15.969895858427924]}"
000000000000000005d6,298.7818908691406,1,L2P1,Davi_L_Ramos_Phaseolus_vulgaris L_Brazil_2015_2016,2050,"{""type"":""Point"",""coordinates"":[-47.57399752977827,-15.974618046443524]}"
000000000000000005d7,298.7818908691406,1,L2P0,Davi_L_Ramos_Phaseolus_vulgaris L_Brazil_2015_2016,2050,"{""type"":""Point"",""coordinates"":[-47.577332937366236,-15.977396066399821]}"
000000000000000005d8,298.7818908691406,1,L3P1,Davi_L_Ramos_Phaseolus_vulgaris L_Brazil_2015_2016,2050,"{""type"":""Point"",""coordinates"":[-47.56844148986566,-15.984338886740037]}"
000000000000000005d9,298.48956298828125,1,R1P0,Davi_L_Ramos_Phaseolus_vulgaris L_Brazil_2015_2016,2050,"{""type"":""Point"",""coordinates"":[-47.51121784604679,-15.695728030156808]}"
000000000000000005da,298.48956298828125,1,R2P0,Davi_L_Ramos_Phaseolus_vulgaris L_Brazil_2015_2016,2050,"{""type"":""Point"",""coordinates"":[-47.50399856144127,-15.697672198216102]}"
000000000000000005db,298.48956298828125,1,R3P0,Davi_L_Ramos_Phaseolus_vulgaris L_Brazil_2015_2016,2050,"{""type"":""Point"",""coordinates"":[-47.50149700575028,-15.69628095868743]}"
000000000000000005dc,298.91510009765625,1,D1P0,Davi_L_Ramos_Phaseolus_vulgaris L_Brazil_2015_2016,2050,"{""type"":""Point"",""coordinates"":[-47.33288501761633,-15.765450534228483]}"
000000000000000005dd,298.91510009765625,1,D2P0,Davi_L_Ramos_Phaseolus_vulgaris L_Brazil_2015_2016,2050,"{""type"":""Point"",""coordinates"":[-47.33844105752892,-15.76933887034709]}"
0000000000000000065a,286.4363708496094,1990,C1,David_Kleijn_Vaccinium_macrocarpon_USA_1990,2050,"{""type"":""Point"",""coordinates"":[-70.76353918092039,41.75978012529123]}"
0000000000000000065b,286.4363708496094,1990,C2,David_Kleijn_Vaccinium_macrocarpon_USA_1990,2050,"{""type"":""Point"",""coordinates"":[-70.90779109999936,41.71338763793118]}"
0000000000000000065c,286.53521728515625,1990,C3,David_Kleijn_Vaccinium_macrocarpon_USA_1990,2050,"{""type"":""Point"",""coordinates"":[-70.17848282720303,41.68664194981261]}"
0000000000000000065d,286.4363708496094,1990,A1,David_Kleijn_Vaccinium_macrocarpon_USA_1990,2050,"{""type"":""Point"",""coordinates"":[-70.85727394416487,41.71196518469513]}"
0000000000000000065e,286.4363708496094,1990,A2,David_Kleijn_Vaccinium_macrocarpon_USA_1990,2050,"{""type"":""Point"",""coordinates"":[-70.86241974678055,41.663650824781044]}"
0000000000000000065f,286.4981689453125,1990,A3,David_Kleijn_Vaccinium_macrocarpon_USA_1990,2050,"{""type"":""Point"",""coordinates"":[-70.26874395072687,41.68280712290664]}"
00000000000000000660,286.4981689453125,1990,N1,David_Kleijn_Vaccinium_macrocarpon_USA_1990,2050,"{""type"":""Point"",""coordinates"":[-70.33270083713644,41.72823644443916]}"
00000000000000000661,286.4981689453125,1990,N2,David_Kleijn_Vaccinium_macrocarpon_USA_1990,2050,"{""type"":""Point"",""coordinates"":[-70.29791538981851,41.72791984826435]}"
00000000000000000662,285.9731750488281,1991,C6,David_Kleijn_Vaccinium_macrocarpon_USA_1991,2050,"{""type"":""Point"",""coordinates"":[-70.82275604291014,42.01123775189715]}"
00000000000000000663,286.1604309082031,1991,C5,David_Kleijn_Vaccinium_macrocarpon_USA_1991,2050,"{""type"":""Point"",""coordinates"":[-70.75289530670581,41.86813182178891]}"
00000000000000000664,286.53521728515625,1991,C3,David_Kleijn_Vaccinium_macrocarpon_USA_1991,2050,"{""type"":""Point"",""coordinates"":[-70.17848282720303,41.68664194981261]}"
00000000000000000665,286.4363708496094,1991,C1,David_Kleijn_Vaccinium_macrocarpon_USA_1991,2050,"{""type"":""Point"",""coordinates"":[-70.76353918092039,41.75978012529123]}"
00000000000000000666,285.9731750488281,1991,C7,David_Kleijn_Vaccinium_macrocarpon_USA_1991,2050,"{""type"":""Point"",""coordinates"":[-70.85732299427646,42.05037974094431]}"
00000000000000000667,286.1437072753906,1991,C8,David_Kleijn_Vaccinium_macrocarpon_USA_1991,2050,"{""type"":""Point"",""coordinates"":[-71.11356523631272,41.927576097932395]}"
00000000000000000668,286.4363708496094,1991,C2,David_Kleijn_Vaccinium_macrocarpon_USA_1991,2050,"{""type"":""Point"",""coordinates"":[-70.90779109999936,41.71338763793118]}"
00000000000000000669,286.1602783203125,1991,C4,David_Kleijn_Vaccinium_macrocarpon_USA_1991,2050,"{""type"":""Point"",""coordinates"":[-70.73124637109133,41.823233133281775]}"
0000000000000000066a,286.1437072753906,1991,C9,David_Kleijn_Vaccinium_macrocarpon_USA_1991,2050,"{""type"":""Point"",""coordinates"":[-71.18136586783038,41.98544631140402]}"
00000000000000000435,298.7856140136719,2000,citrus salta,Natacha_Chacoff_Citrus_paradisi_Argentina_2000,2050,"{""type"":""Point"",""coordinates"":[-64.40597585396992,-23.468855282028922]}"
00000000000000000436,298.7856140136719,2000,manero,Natacha_Chacoff_Citrus_paradisi_Argentina_2000,2050,"{""type"":""Point"",""coordinates"":[-64.44172000801434,-23.425972107197936]}"
00000000000000000437,298.8509521484375,2000,penia colorada,Natacha_Chacoff_Citrus_paradisi_Argentina_2000,2050,"{""type"":""Point"",""coordinates"":[-64.36981254442648,-22.800141733447862]}"
00000000000000000438,298.7856140136719,2000,la toma,Natacha_Chacoff_Citrus_paradisi_Argentina_2000,2050,"{""type"":""Point"",""coordinates"":[-64.30494154230095,-23.362220339436824]}"
000000000000000000cd,295.5561828613281,2001,briggs_house,Saul_A_Cunningham_Annona_squamosa atemoya_Australia_2001,2050,"{""type"":""Point"",""coordinates"":[145.51666728806617,-17.300001111660293]}"
000000000000000000ce,295.5561828613281,2001,briggs_lease,Saul_A_Cunningham_Annona_squamosa atemoya_Australia_2001,2050,"{""type"":""Point"",""coordinates"":[145.51666728806617,-17.300001111660293]}"
000000000000000000cf,296.7851257324219,2001,cescotta,Saul_A_Cunningham_Annona_squamosa atemoya_Australia_2001,2050,"{""type"":""Point"",""coordinates"":[145.43333114847832,-17.18333319169794]}"
000000000000000000d0,296.1592712402344,2001,cummings,Saul_A_Cunningham_Annona_squamosa atemoya_Australia_2001,2050,"{""type"":""Point"",""coordinates"":[145.55000352754175,-17.200001311435717]}"
000000000000000000d1,296.7851257324219,2001,Kilpatrick,Saul_A_Cunningham_Annona_squamosa atemoya_Australia_2001,2050,"{""type"":""Point"",""coordinates"":[145.4666673879539,-17.150001411323434]}"
000000000000000000d2,296.7851257324219,2001,Land,Saul_A_Cunningham_Annona_squamosa atemoya_Australia_2001,2050,"{""type"":""Point"",""coordinates"":[145.316667687617,-17.01666537162329]}"
000000000000000000d3,296.7851257324219,2001,Lavers,Saul_A_Cunningham_Annona_squamosa atemoya_Australia_2001,2050,"{""type"":""Point"",""coordinates"":[145.43333114847832,-17.10000151121114]}"
000000000000000000d4,296.7851257324219,2001,Samanes,Saul_A_Cunningham_Annona_squamosa atemoya_Australia_2001,2050,"{""type"":""Point"",""coordinates"":[145.43333114847832,-17.033333491361073]}"
000000000000000000d5,297.7312316894531,2001,Stewart,Saul_A_Cunningham_Annona_squamosa atemoya_Australia_2001,2050,"{""type"":""Point"",""coordinates"":[145.4166674878416,-16.899997451660933]}"
00000000000000000439,298.7856140136719,2001,citrus salta,Natacha_Chacoff_Citrus_paradisi_Argentina_2001,2050,"{""type"":""Point"",""coordinates"":[-64.40597585396992,-23.468855282028922]}"
0000000000000000043a,298.7856140136719,2001,manero,Natacha_Chacoff_Citrus_paradisi_Argentina_2001,2050,"{""type"":""Point"",""coordinates"":[-64.44172000801434,-23.425972107197936]}"
0000000000000000043b,298.8509521484375,2001,penia colorada,Natacha_Chacoff_Citrus_paradisi_Argentina_2001,2050,"{""type"":""Point"",""coordinates"":[-64.36981254442648,-22.800141733447862]}"
0000000000000000043c,298.7856140136719,2001,la toma,Natacha_Chacoff_Citrus_paradisi_Argentina_2001,2050,"{""type"":""Point"",""coordinates"":[-64.30494154230095,-23.362220339436824]}"
0000000000000000043d,298.7856140136719,2002,citrus salta,Natacha_Chacoff_Citrus_paradisi_Argentina_2002,2050,"{""type"":""Point"",""coordinates"":[-64.40597585396992,-23.468855282028922]}"
0000000000000000043e,298.7856140136719,2002,manero,Natacha_Chacoff_Citrus_paradisi_Argentina_2002,2050,"{""type"":""Point"",""coordinates"":[-64.44172000801434,-23.425972107197936]}"
0000000000000000043f,298.8509521484375,2002,penia colorada,Natacha_Chacoff_Citrus_paradisi_Argentina_2002,2050,"{""type"":""Point"",""coordinates"":[-64.36981254442648,-22.800141733447862]}"
00000000000000000440,298.7856140136719,2002,la toma,Natacha_Chacoff_Citrus_paradisi_Argentina_2002,2050,"{""type"":""Point"",""coordinates"":[-64.30494154230095,-23.362220339436824]}"
0000000000000000000c,287.6737976074219,2004,bar,Rachael_Winfree_Cucumis_melo_USA_2004,2050,"{""type"":""Point"",""coordinates"":[-75.40394282409832,40.17157764398435]}"
0000000000000000000d,287.1971740722656,2004,del,Rachael_Winfree_Cucumis_melo_USA_2004,2050,"{""type"":""Point"",""coordinates"":[-75.1505989977468,40.296254109438706]}"
0000000000000000000e,287.4301452636719,2004,ker,Rachael_Winfree_Cucumis_melo_USA_2004,2050,"{""type"":""Point"",""coordinates"":[-74.7679724545527,40.341594248950145]}"
0000000000000000000f,287.6792907714844,2004,lee,Rachael_Winfree_Cucumis_melo_USA_2004,2050,"{""type"":""Point"",""coordinates"":[-74.56311689305636,40.26619976833848]}"
00000000000000000010,287.4301452636719,2004,lit,Rachael_Winfree_Cucumis_melo_USA_2004,2050,"{""type"":""Point"",""coordinates"":[-74.75261085142358,40.309488721365334]}"
00000000000000000011,287.6737976074219,2004,map,Rachael_Winfree_Cucumis_melo_USA_2004,2050,"{""type"":""Point"",""coordinates"":[-75.2701073650802,40.11805505403986]}"
00000000000000000012,287.1971740722656,2004,non,Rachael_Winfree_Cucumis_melo_USA_2004,2050,"{""type"":""Point"",""coordinates"":[-75.05836249245627,40.3180457362869]}"
00000000000000000013,287.1971740722656,2004,pen,Rachael_Winfree_Cucumis_melo_USA_2004,2050,"{""type"":""Point"",""coordinates"":[-75.17359458187941,40.43694320677598]}"
00000000000000000014,286.72332763671875,2004,phi,Rachael_Winfree_Cucumis_melo_USA_2004,2050,"{""type"":""Point"",""coordinates"":[-75.15981595962427,40.5722635464449]}"
00000000000000000015,287.01763916015625,2004,ray,Rachael_Winfree_Cucumis_melo_USA_2004,2050,"{""type"":""Point"",""coordinates"":[-75.37453059354979,40.31846489178593]}"
00000000000000000016,287.4301452636719,2004,spr,Rachael_Winfree_Cucumis_melo_USA_2004,2050,"{""type"":""Point"",""coordinates"":[-74.7584522738036,40.381195525405786]}"
00000000000000000017,287.6792907714844,2004,ter,Rachael_Winfree_Cucumis_melo_USA_2004,2050,"{""type"":""Point"",""coordinates"":[-74.72631553251142,40.328381932528785]}"
00000000000000000018,286.72332763671875,2004,tra,Rachael_Winfree_Cucumis_melo_USA_2004,2050,"{""type"":""Point"",""coordinates"":[-75.18428304710453,40.56513790296149]}"
00000000000000000019,287.6792907714844,2004,1,Rachael_Winfree_Malus_Domestica_USA_2004,2050,"{""type"":""Point"",""coordinates"":[-74.72000144541974,40.31999882254831]}"
0000000000000000001a,287.6792907714844,2004,2,Rachael_Winfree_Malus_Domestica_USA_2004,2050,"{""type"":""Point"",""coordinates"":[-74.73000320908262,40.330000586211185]}"
0000000000000000001b,287.6792907714844,2004,3,Rachael_Winfree_Malus_Domestica_USA_2004,2050,"{""type"":""Point"",""coordinates"":[-74.67999884986928,40.39999955454818]}"
0000000000000000001c,287.82562255859375,2004,4,Rachael_Winfree_Malus_Domestica_USA_2004,2050,"{""type"":""Point"",""coordinates"":[-74.46199785846736,40.42299959778185]}"
0000000000000000001d,287.93121337890625,2004,5,Rachael_Winfree_Malus_Domestica_USA_2004,2050,"{""type"":""Point"",""coordinates"":[-74.1100008804094,40.53000018666034]}"
0000000000000000001e,286.7369689941406,2004,6,Rachael_Winfree_Malus_Domestica_USA_2004,2050,"{""type"":""Point"",""coordinates"":[-74.9599991823183,40.55500236626701]}"
0000000000000000001f,286.7369689941406,2004,7,Rachael_Winfree_Malus_Domestica_USA_2004,2050,"{""type"":""Point"",""coordinates"":[-74.9599991823183,40.56000101854792]}"
00000000000000000020,286.7369689941406,2004,8,Rachael_Winfree_Malus_Domestica_USA_2004,2050,"{""type"":""Point"",""coordinates"":[-74.9660055914373,40.568000645837806]}"
00000000000000000021,286.7369689941406,2004,9,Rachael_Winfree_Malus_Domestica_USA_2004,2050,"{""type"":""Point"",""coordinates"":[-74.97000094598118,40.56999832310974]}"
00000000000000000022,286.72332763671875,2004,10,Rachael_Winfree_Malus_Domestica_USA_2004,2050,"{""type"":""Point"",""coordinates"":[-75.11299985766414,40.62999998688492]}"
00000000000000000023,286.7369689941406,2004,11,Rachael_Winfree_Malus_Domestica_USA_2004,2050,"{""type"":""Point"",""coordinates"":[-74.74999781820627,40.669998123334324]}"
00000000000000000024,287.6228332519531,2004,12,Rachael_Winfree_Malus_Domestica_USA_2004,2050,"{""type"":""Point"",""coordinates"":[-74.44999841753254,40.68999719155904]}"
00000000000000000025,286.7369689941406,2004,13,Rachael_Winfree_Malus_Domestica_USA_2004,2050,"{""type"":""Point"",""coordinates"":[-74.83999585476798,40.72999978710949]}"
00000000000000000026,286.7369689941406,2004,14,Rachael_Winfree_Malus_Domestica_USA_2004,2050,"{""type"":""Point"",""coordinates"":[-74.83699933886005,40.73399960075444]}"
00000000000000000027,287.2642517089844,2004,15,Rachael_Winfree_Malus_Domestica_USA_2004,2050,"{""type"":""Point"",""coordinates"":[-74.53900207455932,40.737999414399376]}"
